source_row,label,binary_target,random_forest_prediction,traditional_prediction,random_forest_correct,traditional_correct
41707,DDoS,1,1,0,True,False
41728,BENIGN,0,0,1,True,False
41732,BENIGN,0,0,1,True,False
41761,DoS Hulk,1,1,0,True,False
41773,DDoS,1,1,0,True,False
41777,BENIGN,0,0,1,True,False
41779,DDoS,1,1,0,True,False
41782,BENIGN,0,0,1,True,False
41806,BENIGN,0,0,1,True,False
41816,DoS Hulk,1,1,0,True,False
41840,BENIGN,0,0,1,True,False
41844,DoS slowloris,1,1,0,True,False
41847,BENIGN,0,0,1,True,False
41848,DoS Hulk,1,1,0,True,False
41850,BENIGN,0,0,1,True,False
41863,BENIGN,0,0,1,True,False
41865,BENIGN,0,0,1,True,False
41875,BENIGN,0,0,1,True,False
41876,BENIGN,0,0,1,True,False
41891,DoS Hulk,1,1,0,True,False
41899,DoS Hulk,1,1,0,True,False
41900,BENIGN,0,0,1,True,False
41903,BENIGN,0,0,1,True,False
41907,BENIGN,0,0,1,True,False
41909,BENIGN,0,0,1,True,False
41912,DDoS,1,1,0,True,False
41913,BENIGN,0,0,1,True,False
41930,BENIGN,0,0,1,True,False
41934,BENIGN,0,0,1,True,False
41935,BENIGN,0,0,1,True,False
41936,DoS slowloris,1,1,0,True,False
41941,DDoS,1,1,0,True,False
41949,BENIGN,0,0,1,True,False
41955,BENIGN,0,0,1,True,False
41961,DDoS,1,1,0,True,False
41987,BENIGN,0,0,1,True,False
41999,BENIGN,0,0,1,True,False
42002,BENIGN,0,0,1,True,False
42004,DDoS,1,1,0,True,False
42010,BENIGN,0,0,1,True,False
42022,BENIGN,0,0,1,True,False
42049,DDoS,1,1,0,True,False
42052,BENIGN,0,0,1,True,False
42057,BENIGN,0,0,1,True,False
42059,BENIGN,0,0,1,True,False
42069,DoS Hulk,1,1,0,True,False
42082,DDoS,1,1,0,True,False
42090,DoS Slowhttptest,1,1,0,True,False
42094,BENIGN,0,0,1,True,False
42100,BENIGN,0,0,1,True,False
42120,DDoS,1,1,0,True,False
42125,BENIGN,0,0,1,True,False
42137,BENIGN,0,0,1,True,False
42138,DDoS,1,1,0,True,False
42151,BENIGN,0,0,1,True,False
42156,BENIGN,0,0,1,True,False
42162,DoS slowloris,1,0,1,False,True
42164,BENIGN,0,0,1,True,False
42166,BENIGN,0,0,1,True,False
42176,BENIGN,0,0,1,True,False
42177,BENIGN,0,0,1,True,False
42187,BENIGN,0,0,1,True,False
42198,BENIGN,0,0,1,True,False
42199,BENIGN,0,0,1,True,False
42205,BENIGN,0,0,1,True,False
42213,BENIGN,0,0,1,True,False
42216,DDoS,1,1,0,True,False
42221,BENIGN,0,0,1,True,False
42225,BENIGN,0,0,1,True,False
42228,BENIGN,0,0,1,True,False
42244,BENIGN,0,0,1,True,False
42251,BENIGN,0,0,1,True,False
42259,DDoS,1,1,0,True,False
42260,BENIGN,0,0,1,True,False
42261,BENIGN,0,0,1,True,False
42264,BENIGN,0,0,1,True,False
42265,BENIGN,0,0,1,True,False
42268,BENIGN,0,0,1,True,False
42272,BENIGN,0,0,1,True,False
42280,DDoS,1,1,0,True,False
42281,BENIGN,0,0,1,True,False
42283,BENIGN,0,0,1,True,False
42284,BENIGN,0,0,1,True,False
42296,BENIGN,0,0,1,True,False
42317,DDoS,1,1,0,True,False
42333,BENIGN,0,0,1,True,False
42351,BENIGN,0,0,1,True,False
42356,BENIGN,0,0,1,True,False
42359,BENIGN,0,0,1,True,False
42367,Web Attack - Brute Force,1,1,0,True,False
42386,BENIGN,0,0,1,True,False
42390,DoS Hulk,1,1,0,True,False
42409,BENIGN,0,0,1,True,False
42410,BENIGN,0,0,1,True,False
42412,DDoS,1,1,0,True,False
42424,BENIGN,0,0,1,True,False
42435,DoS Hulk,1,1,0,True,False
42436,DDoS,1,1,0,True,False
42443,BENIGN,0,0,1,True,False
42448,BENIGN,0,0,1,True,False
42454,BENIGN,0,0,1,True,False
42460,BENIGN,0,0,1,True,False
42461,DoS Hulk,1,1,0,True,False
42463,DDoS,1,1,0,True,False
42484,DDoS,1,1,0,True,False
42492,BENIGN,0,0,1,True,False
42498,BENIGN,0,0,1,True,False
42500,BENIGN,0,0,1,True,False
42517,BENIGN,0,0,1,True,False
42518,DDoS,1,1,0,True,False
42519,BENIGN,0,0,1,True,False
42523,DDoS,1,1,0,True,False
42526,BENIGN,0,0,1,True,False
42534,BENIGN,0,0,1,True,False
42535,BENIGN,0,0,1,True,False
42540,BENIGN,0,0,1,True,False
42541,BENIGN,0,0,1,True,False
42549,BENIGN,0,0,1,True,False
42560,BENIGN,0,0,1,True,False
42561,BENIGN,0,0,1,True,False
42565,BENIGN,0,0,1,True,False
42582,DDoS,1,1,0,True,False
42598,BENIGN,0,0,1,True,False
42599,BENIGN,0,0,1,True,False
42600,BENIGN,0,0,1,True,False
42627,Infiltration,1,1,0,True,False
42632,DDoS,1,1,0,True,False
42636,DDoS,1,1,0,True,False
42642,BENIGN,0,0,1,True,False
42667,DoS GoldenEye,1,1,0,True,False
42675,DDoS,1,1,0,True,False
42679,DDoS,1,1,0,True,False
42709,DDoS,1,1,0,True,False
42715,BENIGN,0,0,1,True,False
42719,BENIGN,0,0,1,True,False
42727,BENIGN,0,0,1,True,False
42730,DoS Hulk,1,1,0,True,False
42734,DDoS,1,1,0,True,False
42740,DDoS,1,1,0,True,False
42746,BENIGN,0,0,1,True,False
42759,DDoS,1,1,0,True,False
42761,DoS Hulk,1,1,0,True,False
42767,BENIGN,0,0,1,True,False
42777,BENIGN,0,0,1,True,False
42782,BENIGN,0,0,1,True,False
42800,DDoS,1,1,0,True,False
42801,DDoS,1,1,0,True,False
42805,BENIGN,0,0,1,True,False
42807,BENIGN,0,0,1,True,False
42816,DDoS,1,1,0,True,False
42817,DDoS,1,1,0,True,False
42838,BENIGN,0,0,1,True,False
42844,BENIGN,0,0,1,True,False
42849,DDoS,1,1,0,True,False
42851,BENIGN,0,0,1,True,False
42858,BENIGN,0,0,1,True,False
42870,BENIGN,0,0,1,True,False
42872,BENIGN,0,0,1,True,False
42873,BENIGN,0,0,1,True,False
42875,Web Attack - Brute Force,1,1,0,True,False
42881,DDoS,1,1,0,True,False
42883,DoS Hulk,1,1,0,True,False
42897,BENIGN,0,0,1,True,False
42926,BENIGN,0,0,1,True,False
42944,Bot,1,1,0,True,False
42962,BENIGN,0,0,1,True,False
42963,DDoS,1,1,0,True,False
42974,BENIGN,0,0,1,True,False
42987,DDoS,1,1,0,True,False
42989,BENIGN,0,0,1,True,False
42999,BENIGN,0,0,1,True,False
43001,DoS Slowhttptest,1,1,0,True,False
43008,BENIGN,0,0,1,True,False
43009,BENIGN,0,0,1,True,False
43022,BENIGN,0,0,1,True,False
43024,BENIGN,0,0,1,True,False
43028,BENIGN,0,0,1,True,False
43033,DDoS,1,1,0,True,False
43050,FTP-Patator,1,1,0,True,False
43055,BENIGN,0,0,1,True,False
43057,BENIGN,0,0,1,True,False
43058,DDoS,1,1,0,True,False
43061,BENIGN,0,0,1,True,False
43073,DDoS,1,1,0,True,False
43082,DoS Hulk,1,1,0,True,False
43105,BENIGN,0,0,1,True,False
43113,BENIGN,0,0,1,True,False
43118,DDoS,1,1,0,True,False
43127,DDoS,1,1,0,True,False
43140,BENIGN,0,0,1,True,False
43154,DDoS,1,1,0,True,False
43157,BENIGN,0,0,1,True,False
43184,BENIGN,0,0,1,True,False
43191,BENIGN,0,0,1,True,False
43218,BENIGN,0,0,1,True,False
43221,BENIGN,0,0,1,True,False
43227,BENIGN,0,0,1,True,False
43240,DDoS,1,1,0,True,False
43244,BENIGN,0,0,1,True,False
43247,BENIGN,0,0,1,True,False
43248,DDoS,1,1,0,True,False
43281,DoS slowloris,1,1,0,True,False
43286,DDoS,1,1,0,True,False
43288,BENIGN,0,0,1,True,False
43296,BENIGN,0,0,1,True,False
43307,BENIGN,0,0,1,True,False
43319,DDoS,1,1,0,True,False
43327,BENIGN,0,0,1,True,False
43346,Bot,1,1,0,True,False
43360,BENIGN,0,0,1,True,False
43362,BENIGN,0,0,1,True,False
43363,DDoS,1,1,0,True,False
43369,DoS Slowhttptest,1,1,0,True,False
43372,BENIGN,0,0,1,True,False
43382,BENIGN,0,0,1,True,False
43383,BENIGN,0,0,1,True,False
43392,DDoS,1,1,0,True,False
43404,BENIGN,0,0,1,True,False
43406,DoS Hulk,1,1,0,True,False
43421,BENIGN,0,0,1,True,False
43424,BENIGN,0,0,1,True,False
43437,DDoS,1,1,0,True,False
43440,PortScan,1,1,0,True,False
43442,BENIGN,0,0,1,True,False
43452,BENIGN,0,0,1,True,False
43464,DDoS,1,1,0,True,False
43474,DoS Hulk,1,1,0,True,False
43479,DDoS,1,1,0,True,False
43481,DoS Hulk,1,1,0,True,False
43499,DDoS,1,1,0,True,False
43500,BENIGN,0,0,1,True,False
43510,DDoS,1,1,0,True,False
43514,DDoS,1,1,0,True,False
43523,BENIGN,0,0,1,True,False
43538,DDoS,1,1,0,True,False
43541,BENIGN,0,0,1,True,False
43550,DDoS,1,1,0,True,False
43551,DDoS,1,1,0,True,False
43557,BENIGN,0,0,1,True,False
43565,BENIGN,0,0,1,True,False
43569,DDoS,1,1,0,True,False
43573,BENIGN,0,0,1,True,False
43575,FTP-Patator,1,1,0,True,False
43606,BENIGN,0,0,1,True,False
43607,BENIGN,0,0,1,True,False
43615,DDoS,1,1,0,True,False
43620,BENIGN,0,0,1,True,False
43630,BENIGN,0,0,1,True,False
43631,BENIGN,0,0,1,True,False
43652,DoS Slowhttptest,1,1,0,True,False
43654,DDoS,1,1,0,True,False
43659,BENIGN,0,0,1,True,False
43662,DoS Hulk,1,1,0,True,False
43672,DDoS,1,1,0,True,False
43684,BENIGN,0,0,1,True,False
43685,DoS Hulk,1,1,0,True,False
43695,BENIGN,0,0,1,True,False
43711,Web Attack - Brute Force,1,1,0,True,False
43733,BENIGN,0,0,1,True,False
43756,BENIGN,0,0,1,True,False
43759,DDoS,1,1,0,True,False
43764,BENIGN,0,0,1,True,False
43767,DDoS,1,1,0,True,False
43775,BENIGN,0,0,1,True,False
43797,BENIGN,0,0,1,True,False
43799,BENIGN,0,0,1,True,False
43806,FTP-Patator,1,1,0,True,False
43809,DDoS,1,1,0,True,False
43822,DDoS,1,1,0,True,False
43845,BENIGN,0,0,1,True,False
43852,BENIGN,0,0,1,True,False
43857,DDoS,1,1,0,True,False
43860,BENIGN,0,0,1,True,False
43863,BENIGN,0,0,1,True,False
43884,BENIGN,0,0,1,True,False
43900,BENIGN,0,0,1,True,False
43914,BENIGN,0,0,1,True,False
43915,DDoS,1,1,0,True,False
43918,BENIGN,0,0,1,True,False
43923,DoS Hulk,1,1,0,True,False
43928,BENIGN,0,0,1,True,False
43932,DDoS,1,1,0,True,False
43935,DDoS,1,1,0,True,False
43938,DoS Hulk,1,1,0,True,False
43963,BENIGN,0,0,1,True,False
43965,DDoS,1,1,0,True,False
43988,DDoS,1,1,0,True,False
43998,BENIGN,0,0,1,True,False
43999,DDoS,1,1,0,True,False
44007,BENIGN,0,0,1,True,False
44020,BENIGN,0,0,1,True,False
44025,DDoS,1,1,0,True,False
44026,BENIGN,0,0,1,True,False
44027,DDoS,1,1,0,True,False
44040,DDoS,1,1,0,True,False
44047,BENIGN,0,0,1,True,False
44050,DoS Hulk,1,1,0,True,False
44057,DDoS,1,1,0,True,False
44061,DDoS,1,1,0,True,False
44065,DoS Hulk,1,1,0,True,False
44072,DDoS,1,1,0,True,False
44078,DDoS,1,1,0,True,False
44093,DoS Hulk,1,1,0,True,False
44095,BENIGN,0,0,1,True,False
44097,BENIGN,0,0,1,True,False
44104,DDoS,1,1,0,True,False
44114,BENIGN,0,0,1,True,False
44118,BENIGN,0,0,1,True,False
44123,BENIGN,0,0,1,True,False
44131,Bot,1,0,1,False,True
44143,BENIGN,0,0,1,True,False
44146,DDoS,1,1,0,True,False
44150,DDoS,1,1,0,True,False
44152,DDoS,1,1,0,True,False
44157,BENIGN,0,0,1,True,False
44174,BENIGN,0,0,1,True,False
44181,BENIGN,0,0,1,True,False
44202,BENIGN,0,0,1,True,False
44212,DDoS,1,1,0,True,False
44237,DoS Hulk,1,1,0,True,False
44238,BENIGN,0,0,1,True,False
44244,DDoS,1,1,0,True,False
44254,BENIGN,0,0,1,True,False
44255,DDoS,1,1,0,True,False
44262,DDoS,1,1,0,True,False
44268,DDoS,1,1,0,True,False
44272,BENIGN,0,0,1,True,False
44286,BENIGN,0,0,1,True,False
44291,BENIGN,0,0,1,True,False
44296,DDoS,1,1,0,True,False
44299,BENIGN,0,0,1,True,False
44302,BENIGN,0,0,1,True,False
44312,BENIGN,0,0,1,True,False
44316,DoS Hulk,1,1,0,True,False
44322,BENIGN,0,0,1,True,False
44328,BENIGN,0,0,1,True,False
44330,DDoS,1,1,0,True,False
44333,BENIGN,0,0,1,True,False
44334,BENIGN,0,0,1,True,False
44335,BENIGN,0,0,1,True,False
44346,DoS Hulk,1,1,0,True,False
44351,DDoS,1,1,0,True,False
44374,BENIGN,0,0,1,True,False
44383,DDoS,1,1,0,True,False
44387,BENIGN,0,0,1,True,False
44399,BENIGN,0,0,1,True,False
44400,DDoS,1,1,0,True,False
44426,BENIGN,0,0,1,True,False
44438,BENIGN,0,0,1,True,False
44439,DDoS,1,1,0,True,False
44450,DDoS,1,1,0,True,False
44453,DoS Hulk,1,1,0,True,False
44460,BENIGN,0,0,1,True,False
44466,DDoS,1,1,0,True,False
44471,BENIGN,0,0,1,True,False
44481,BENIGN,0,0,1,True,False
44483,BENIGN,0,0,1,True,False
44485,BENIGN,0,0,1,True,False
44505,DDoS,1,1,0,True,False
44517,BENIGN,0,0,1,True,False
44518,DDoS,1,1,0,True,False
44534,BENIGN,0,0,1,True,False
44558,BENIGN,0,0,1,True,False
44573,BENIGN,0,0,1,True,False
44578,BENIGN,0,0,1,True,False
44583,BENIGN,0,0,1,True,False
44589,BENIGN,0,0,1,True,False
44594,PortScan,1,1,0,True,False
44603,DDoS,1,1,0,True,False
44608,BENIGN,0,0,1,True,False
44612,BENIGN,0,0,1,True,False
44615,BENIGN,0,0,1,True,False
44629,BENIGN,0,0,1,True,False
44639,DDoS,1,1,0,True,False
44643,DoS Hulk,1,1,0,True,False
44656,DDoS,1,1,0,True,False
44667,DDoS,1,1,0,True,False
44670,BENIGN,0,0,1,True,False
44687,DoS GoldenEye,1,1,0,True,False
44692,BENIGN,0,0,1,True,False
44694,BENIGN,0,0,1,True,False
44695,DoS Hulk,1,1,0,True,False
44719,DDoS,1,1,0,True,False
44721,BENIGN,0,0,1,True,False
44733,BENIGN,0,0,1,True,False
44739,PortScan,1,1,0,True,False
44748,BENIGN,0,0,1,True,False
44758,FTP-Patator,1,1,0,True,False
44765,DoS Hulk,1,1,0,True,False
44785,DoS Slowhttptest,1,1,0,True,False
44788,BENIGN,0,0,1,True,False
44799,DDoS,1,1,0,True,False
44812,BENIGN,0,0,1,True,False
44813,BENIGN,0,0,1,True,False
44819,DDoS,1,1,0,True,False
44820,BENIGN,0,0,1,True,False
44827,BENIGN,0,0,1,True,False
44830,BENIGN,0,0,1,True,False
44834,DDoS,1,1,0,True,False
44850,DoS Hulk,1,1,0,True,False
44852,DDoS,1,1,0,True,False
44858,DoS Hulk,1,1,0,True,False
44863,BENIGN,0,0,1,True,False
44866,BENIGN,0,0,1,True,False
44872,DDoS,1,1,0,True,False
44880,DDoS,1,1,0,True,False
44885,BENIGN,0,0,1,True,False
44886,DoS Hulk,1,1,0,True,False
44896,BENIGN,0,0,1,True,False
44897,BENIGN,0,0,1,True,False
44898,BENIGN,0,0,1,True,False
44908,BENIGN,0,0,1,True,False
44916,BENIGN,0,0,1,True,False
44921,DDoS,1,1,0,True,False
44924,DoS Hulk,1,1,0,True,False
44937,BENIGN,0,0,1,True,False
44950,DDoS,1,1,0,True,False
44952,BENIGN,0,0,1,True,False
44955,DDoS,1,1,0,True,False
44961,DDoS,1,1,0,True,False
44982,DDoS,1,1,0,True,False
44986,DoS Hulk,1,1,0,True,False
44997,DDoS,1,1,0,True,False
45021,BENIGN,0,0,1,True,False
45039,BENIGN,0,0,1,True,False
45048,BENIGN,0,0,1,True,False
45056,DDoS,1,1,0,True,False
45065,BENIGN,0,0,1,True,False
45070,BENIGN,0,0,1,True,False
45071,BENIGN,0,0,1,True,False
45073,BENIGN,0,0,1,True,False
45083,DoS GoldenEye,1,1,0,True,False
45085,BENIGN,0,0,1,True,False
45086,DDoS,1,1,0,True,False
45090,BENIGN,0,0,1,True,False
45093,DoS Hulk,1,1,0,True,False
45101,BENIGN,0,0,1,True,False
45103,FTP-Patator,1,1,0,True,False
45104,BENIGN,0,0,1,True,False
45112,BENIGN,0,0,1,True,False
45122,BENIGN,0,0,1,True,False
45127,BENIGN,0,0,1,True,False
45140,FTP-Patator,1,1,0,True,False
45146,DDoS,1,1,0,True,False
45150,BENIGN,0,0,1,True,False
45158,BENIGN,0,0,1,True,False
45161,BENIGN,0,0,1,True,False
45162,DDoS,1,1,0,True,False
45168,BENIGN,0,0,1,True,False
45172,DDoS,1,1,0,True,False
45179,DDoS,1,1,0,True,False
45190,DoS GoldenEye,1,1,0,True,False
45191,DoS Hulk,1,1,0,True,False
45193,DDoS,1,1,0,True,False
45212,DDoS,1,1,0,True,False
45213,DDoS,1,1,0,True,False
45230,BENIGN,0,0,1,True,False
45231,BENIGN,0,0,1,True,False
45236,DDoS,1,1,0,True,False
45243,DDoS,1,1,0,True,False
45244,BENIGN,0,0,1,True,False
45246,BENIGN,0,0,1,True,False
45250,BENIGN,0,0,1,True,False
45254,DDoS,1,1,0,True,False
45263,BENIGN,0,0,1,True,False
45267,BENIGN,0,0,1,True,False
45271,BENIGN,0,0,1,True,False
45275,BENIGN,0,0,1,True,False
45285,BENIGN,0,0,1,True,False
45296,DoS Hulk,1,1,0,True,False
45319,BENIGN,0,0,1,True,False
45328,BENIGN,0,0,1,True,False
45329,BENIGN,0,0,1,True,False
45339,BENIGN,0,0,1,True,False
45342,DDoS,1,1,0,True,False
45365,BENIGN,0,0,1,True,False
45381,DoS GoldenEye,1,1,0,True,False
45382,DoS GoldenEye,1,1,0,True,False
45385,BENIGN,0,0,1,True,False
45390,DDoS,1,1,0,True,False
45419,BENIGN,0,0,1,True,False
45422,BENIGN,0,0,1,True,False
45424,BENIGN,0,0,1,True,False
45425,BENIGN,0,0,1,True,False
45436,BENIGN,0,0,1,True,False
45440,DoS Hulk,1,1,0,True,False
45441,BENIGN,0,0,1,True,False
45442,DDoS,1,1,0,True,False
45448,BENIGN,0,0,1,True,False
45459,BENIGN,0,0,1,True,False
45466,BENIGN,0,0,1,True,False
45470,BENIGN,0,0,1,True,False
45477,DDoS,1,1,0,True,False
45488,Bot,1,1,0,True,False
45492,DDoS,1,1,0,True,False
45494,DoS Slowhttptest,1,1,0,True,False
45499,BENIGN,0,0,1,True,False
45511,DDoS,1,1,0,True,False
45524,BENIGN,0,0,1,True,False
45536,BENIGN,0,0,1,True,False
45540,DoS Hulk,1,1,0,True,False
45544,DoS GoldenEye,1,1,0,True,False
45555,DDoS,1,1,0,True,False
45582,DoS GoldenEye,1,1,0,True,False
45595,DDoS,1,1,0,True,False
45597,BENIGN,0,0,1,True,False
45621,DDoS,1,1,0,True,False
45661,BENIGN,0,0,1,True,False
45684,BENIGN,0,0,1,True,False
45688,DDoS,1,1,0,True,False
45692,BENIGN,0,0,1,True,False
45695,BENIGN,0,0,1,True,False
45711,BENIGN,0,0,1,True,False
45717,DDoS,1,1,0,True,False
45718,BENIGN,0,0,1,True,False
45726,BENIGN,0,0,1,True,False
45739,BENIGN,0,0,1,True,False
45744,BENIGN,0,0,1,True,False
45747,BENIGN,0,0,1,True,False
45748,BENIGN,0,0,1,True,False
45761,BENIGN,0,0,1,True,False
45768,DDoS,1,1,0,True,False
45773,BENIGN,0,0,1,True,False
45779,DoS Hulk,1,1,0,True,False
45781,BENIGN,0,0,1,True,False
45785,BENIGN,0,0,1,True,False
45790,Web Attack - Brute Force,1,1,0,True,False
45839,DoS Hulk,1,1,0,True,False
45854,DoS Hulk,1,1,0,True,False
45878,BENIGN,0,0,1,True,False
45880,DDoS,1,1,0,True,False
45899,DDoS,1,1,0,True,False
45914,BENIGN,0,0,1,True,False
45919,BENIGN,0,0,1,True,False
45927,BENIGN,0,0,1,True,False
45936,BENIGN,0,0,1,True,False
45955,BENIGN,0,0,1,True,False
45957,BENIGN,0,0,1,True,False
45959,BENIGN,0,0,1,True,False
45962,DoS Hulk,1,1,0,True,False
45973,BENIGN,0,0,1,True,False
45984,BENIGN,0,0,1,True,False
45986,DoS Hulk,1,1,0,True,False
45999,BENIGN,0,0,1,True,False
46001,BENIGN,0,0,1,True,False
46015,DDoS,1,1,0,True,False
46020,DDoS,1,1,0,True,False
46031,BENIGN,0,0,1,True,False
46033,BENIGN,0,0,1,True,False
46047,DDoS,1,1,0,True,False
46057,DDoS,1,1,0,True,False
46058,BENIGN,0,0,1,True,False
46090,DoS Hulk,1,1,0,True,False
46096,DDoS,1,1,0,True,False
46102,BENIGN,0,0,1,True,False
46110,BENIGN,0,0,1,True,False
46113,DDoS,1,1,0,True,False
46119,BENIGN,0,0,1,True,False
46120,BENIGN,0,0,1,True,False
46127,DoS Hulk,1,1,0,True,False
46142,DDoS,1,1,0,True,False
46147,DoS Hulk,1,1,0,True,False
46148,DDoS,1,1,0,True,False
46151,BENIGN,0,0,1,True,False
46155,DoS slowloris,1,1,0,True,False
46158,DoS Hulk,1,1,0,True,False
46159,DDoS,1,1,0,True,False
46163,DDoS,1,1,0,True,False
46164,BENIGN,0,0,1,True,False
46189,DDoS,1,1,0,True,False
46198,BENIGN,0,0,1,True,False
46207,FTP-Patator,1,1,0,True,False
46212,DDoS,1,1,0,True,False
46217,BENIGN,0,0,1,True,False
46259,DoS slowloris,1,1,0,True,False
46266,DDoS,1,1,0,True,False
46268,BENIGN,0,0,1,True,False
46269,DoS Hulk,1,1,0,True,False
46270,BENIGN,0,0,1,True,False
46284,BENIGN,0,0,1,True,False
46298,DoS Hulk,1,1,0,True,False
46315,DDoS,1,1,0,True,False
46320,DoS Hulk,1,1,0,True,False
46326,BENIGN,0,0,1,True,False
46347,DoS Hulk,1,1,0,True,False
46354,BENIGN,0,0,1,True,False
46378,DDoS,1,1,0,True,False
46384,BENIGN,0,0,1,True,False
46385,DDoS,1,1,0,True,False
46386,DoS Hulk,1,1,0,True,False
46392,DDoS,1,1,0,True,False
46393,DDoS,1,1,0,True,False
46394,BENIGN,0,0,1,True,False
46410,BENIGN,0,0,1,True,False
46429,DoS Hulk,1,1,0,True,False
46438,BENIGN,0,0,1,True,False
46449,DDoS,1,1,0,True,False
46453,DDoS,1,1,0,True,False
46456,DDoS,1,1,0,True,False
46468,BENIGN,0,0,1,True,False
46474,DDoS,1,1,0,True,False
46489,DoS Hulk,1,1,0,True,False
46495,DDoS,1,1,0,True,False
46506,BENIGN,0,0,1,True,False
46509,BENIGN,0,0,1,True,False
46548,DoS slowloris,1,1,0,True,False
46561,BENIGN,0,0,1,True,False
46567,DoS Hulk,1,1,0,True,False
46568,BENIGN,0,0,1,True,False
46571,BENIGN,0,0,1,True,False
46572,BENIGN,0,0,1,True,False
46586,DDoS,1,1,0,True,False
46598,BENIGN,0,0,1,True,False
46608,DDoS,1,1,0,True,False
46612,BENIGN,0,0,1,True,False
46613,DDoS,1,1,0,True,False
46620,BENIGN,0,0,1,True,False
46638,BENIGN,0,0,1,True,False
46641,DoS Hulk,1,1,0,True,False
46650,BENIGN,0,0,1,True,False
46652,DDoS,1,1,0,True,False
46661,BENIGN,0,0,1,True,False
46669,DoS Hulk,1,1,0,True,False
46670,BENIGN,0,0,1,True,False
46689,BENIGN,0,0,1,True,False
46696,BENIGN,0,0,1,True,False
46705,BENIGN,0,0,1,True,False
46708,DDoS,1,1,0,True,False
46734,BENIGN,0,0,1,True,False
46751,BENIGN,0,0,1,True,False
46755,DDoS,1,1,0,True,False
46757,BENIGN,0,0,1,True,False
46768,BENIGN,0,0,1,True,False
46769,DDoS,1,1,0,True,False
46775,DDoS,1,1,0,True,False
46793,BENIGN,0,0,1,True,False
46794,BENIGN,0,0,1,True,False
46819,DDoS,1,1,0,True,False
46824,DoS Hulk,1,1,0,True,False
46843,DDoS,1,1,0,True,False
46851,BENIGN,0,0,1,True,False
46854,BENIGN,0,0,1,True,False
46861,BENIGN,0,0,1,True,False
46873,BENIGN,0,0,1,True,False
46882,BENIGN,0,0,1,True,False
46895,DDoS,1,1,0,True,False
46905,BENIGN,0,0,1,True,False
46910,DoS Hulk,1,1,0,True,False
46916,DDoS,1,1,0,True,False
46947,DDoS,1,1,0,True,False
46973,BENIGN,0,0,1,True,False
46980,BENIGN,0,0,1,True,False
46985,BENIGN,0,0,1,True,False
46994,DDoS,1,1,0,True,False
47000,DDoS,1,1,0,True,False
47012,BENIGN,0,0,1,True,False
47017,DDoS,1,1,0,True,False
47020,DDoS,1,1,0,True,False
47038,DDoS,1,1,0,True,False
47051,BENIGN,0,0,1,True,False
47062,DoS Hulk,1,1,0,True,False
47075,BENIGN,0,0,1,True,False
47082,DDoS,1,1,0,True,False
47087,DDoS,1,1,0,True,False
47089,DDoS,1,1,0,True,False
47095,DDoS,1,1,0,True,False
47096,DDoS,1,1,0,True,False
47113,DoS Slowhttptest,1,1,0,True,False
47116,BENIGN,0,0,1,True,False
47126,DDoS,1,1,0,True,False
47130,BENIGN,0,0,1,True,False
47131,DDoS,1,1,0,True,False
47132,BENIGN,0,0,1,True,False
47146,BENIGN,0,0,1,True,False
47154,BENIGN,0,0,1,True,False
47164,BENIGN,0,0,1,True,False
47176,BENIGN,0,0,1,True,False
47194,DDoS,1,1,0,True,False
47204,BENIGN,0,0,1,True,False
47208,DDoS,1,1,0,True,False
47215,DDoS,1,1,0,True,False
47221,DDoS,1,1,0,True,False
47222,DDoS,1,1,0,True,False
47223,DDoS,1,1,0,True,False
47230,BENIGN,0,0,1,True,False
47238,BENIGN,0,0,1,True,False
47239,BENIGN,0,0,1,True,False
47245,DoS Slowhttptest,1,1,0,True,False
47246,DDoS,1,1,0,True,False
47247,BENIGN,0,0,1,True,False
47250,BENIGN,0,0,1,True,False
47252,BENIGN,0,0,1,True,False
47255,BENIGN,0,0,1,True,False
47276,DoS Hulk,1,1,0,True,False
47282,BENIGN,0,0,1,True,False
47286,BENIGN,0,0,1,True,False
47287,Bot,1,0,1,False,True
47288,BENIGN,0,0,1,True,False
47289,DoS Hulk,1,1,0,True,False
47300,BENIGN,0,0,1,True,False
47311,DDoS,1,1,0,True,False
47314,DoS slowloris,1,0,1,False,True
47318,BENIGN,0,0,1,True,False
47321,BENIGN,0,0,1,True,False
47332,BENIGN,0,0,1,True,False
47338,BENIGN,0,0,1,True,False
47343,BENIGN,0,0,1,True,False
47349,BENIGN,0,0,1,True,False
47351,DoS Hulk,1,1,0,True,False
47355,DDoS,1,1,0,True,False
47359,DoS Hulk,1,1,0,True,False
47366,BENIGN,0,0,1,True,False
47368,BENIGN,0,0,1,True,False
47381,DoS Hulk,1,1,0,True,False
47400,DoS slowloris,1,1,0,True,False
47405,BENIGN,0,0,1,True,False
47406,BENIGN,0,0,1,True,False
47416,BENIGN,0,0,1,True,False
47418,DDoS,1,1,0,True,False
47424,DDoS,1,1,0,True,False
47425,DDoS,1,1,0,True,False
47437,DDoS,1,1,0,True,False
47448,BENIGN,0,0,1,True,False
47456,DoS Slowhttptest,1,1,0,True,False
47466,BENIGN,0,0,1,True,False
47487,DDoS,1,1,0,True,False
47490,DDoS,1,1,0,True,False
47494,Web Attack - XSS,1,1,0,True,False
47504,BENIGN,0,0,1,True,False
47509,DDoS,1,1,0,True,False
47510,BENIGN,0,0,1,True,False
